HTL_CD,STY_DT,CURR_CD,RM_NTS,RM_REV_AMT_LOC
EXIUS,2020-02-08T00:00:00Z,USD,39,5144.52999999999
EXIUS,2020-02-09T00:00:00Z,USD,24,3191.83999999999
EXIUS,2020-02-10T00:00:00Z,USD,44,5928.03999999999
EXIUS,2020-02-11T00:00:00Z,USD,59,8023.24999999999
EXIUS,2020-02-12T00:00:00Z,USD,61,8045.78999999999
EXIUS,2020-02-13T00:00:00Z,USD,44,5832.72999999999
EXIUS,2020-02-14T00:00:00Z,USD,27,3545.52999999999
EXIUS,2020-02-15T00:00:00Z,USD,42,5156.42999999999
EXIUS,2020-02-16T00:00:00Z,USD,34,4071.87999999999
EXIUS,2020-02-17T00:00:00Z,USD,47,6078.60999999999
EXIUS,2020-02-18T00:00:00Z,USD,58,7473.68999999999
EXIUS,2020-02-19T00:00:00Z,USD,43,5497.70999999999
EXIUS,2020-02-20T00:00:00Z,USD,35,4467.68999999999
EXIUS,2020-02-21T00:00:00Z,USD,22,2663.84
EXIUS,2020-02-22T00:00:00Z,USD,30,3809.02999999999
EXIUS,2020-02-23T00:00:00Z,USD,19,2259.52
EXIUS,2020-02-24T00:00:00Z,USD,35,4486.54999999999
EXIUS,2020-02-25T00:00:00Z,USD,37,4819.44999999999
EXIUS,2020-02-26T00:00:00Z,USD,41,5272.46999999999
EXIUS,2020-02-27T00:00:00Z,USD,44,5830.53999999999
EXIUS,2020-02-28T00:00:00Z,USD,43,5831.77999999999
EXIUS,2020-02-29T00:00:00Z,USD,39,5367.83999999999
EXIUS,2020-03-01T00:00:00Z,USD,16,2049.64
EXIUS,2020-03-02T00:00:00Z,USD,45,6535.42999999999
EXIUS,2020-03-03T00:00:00Z,USD,37,5198.91999999999
EXIUS,2020-03-04T00:00:00Z,USD,34,4586.43999999999
EXIUS,2020-03-05T00:00:00Z,USD,39,4578.52999999999
EXIUS,2020-03-06T00:00:00Z,USD,37,4472.66999999999
EXIUS,2020-03-07T00:00:00Z,USD,39,4976.18999999999
EXIUS,2020-03-08T00:00:00Z,USD,20,2239.92
EXIUS,2020-03-09T00:00:00Z,USD,53,6617.61999999999
EXIUS,2020-03-10T00:00:00Z,USD,58,7394.33999999999
EXIUS,2020-03-11T00:00:00Z,USD,53,6748.39999999999
EXIUS,2020-03-12T00:00:00Z,USD,44,5177.45999999999
EXIUS,2020-03-13T00:00:00Z,USD,29,3715.05999999999
EXIUS,2020-03-14T00:00:00Z,USD,23,2978.33
EXIUS,2020-03-15T00:00:00Z,USD,15,2042.63
EXIUS,2020-03-16T00:00:00Z,USD,28,3842.76999999999
EXIUS,2020-03-17T00:00:00Z,USD,29,3931.70999999999
EXIUS,2020-03-18T00:00:00Z,USD,37,4367.01999999999
EXIUS,2020-03-19T00:00:00Z,USD,29,3528.77999999999
EXIUS,2020-03-20T00:00:00Z,USD,12,1540.4
EXIUS,2020-03-21T00:00:00Z,USD,15,1863.38
EXIUS,2020-03-22T00:00:00Z,USD,14,1775.15
EXIUS,2020-03-23T00:00:00Z,USD,33,4400.44999999999
EXIUS,2020-03-24T00:00:00Z,USD,35,4898.67999999999
EXIUS,2020-03-25T00:00:00Z,USD,35,4677.70999999999
EXIUS,2020-03-26T00:00:00Z,USD,32,4449.72999999999
EXIUS,2020-03-27T00:00:00Z,USD,25,3519.77999999999
EXIUS,2020-03-28T00:00:00Z,USD,11,1302.56
EXIUS,2020-03-29T00:00:00Z,USD,9,1051.92
EXIUS,2020-03-30T00:00:00Z,USD,14,1729.89
EXIUS,2020-03-31T00:00:00Z,USD,17,2057.93
EXIUS,2020-04-01T00:00:00Z,USD,20,2381.5
EXIUS,2020-04-02T00:00:00Z,USD,55,8644.09
EXIUS,2020-04-03T00:00:00Z,USD,53,9001.66
EXIUS,2020-04-04T00:00:00Z,USD,55,9250.65
EXIUS,2020-04-05T00:00:00Z,USD,12,1396.29
EXIUS,2020-04-06T00:00:00Z,USD,19,2278.11
EXIUS,2020-04-07T00:00:00Z,USD,25,2968.67999999999
EXIUS,2020-04-08T00:00:00Z,USD,25,2844.59
EXIUS,2020-04-09T00:00:00Z,USD,13,1672.62
EXIUS,2020-04-10T00:00:00Z,USD,7,875.5
EXIUS,2020-04-11T00:00:00Z,USD,6,654.51
EXIUS,2020-04-12T00:00:00Z,USD,10,1214.56
EXIUS,2020-04-13T00:00:00Z,USD,23,2698.15999999999
EXIUS,2020-04-14T00:00:00Z,USD,27,3319.18999999999
EXIUS,2020-04-15T00:00:00Z,USD,27,3264.27999999999
EXIUS,2020-04-16T00:00:00Z,USD,158,20915.7199999999
EXIUS,2020-04-17T00:00:00Z,USD,150,22041.46
EXIUS,2020-04-18T00:00:00Z,USD,151,26530.71
EXIUS,2020-04-19T00:00:00Z,USD,11,1281.47
EXIUS,2020-04-20T00:00:00Z,USD,39,4692.37999999999
EXIUS,2020-04-21T00:00:00Z,USD,39,4444.72999999999
EXIUS,2020-04-22T00:00:00Z,USD,39,4367.03999999999
EXIUS,2020-04-23T00:00:00Z,USD,38,4301.01999999999
EXIUS,2020-04-24T00:00:00Z,USD,13,1536.2
EXIUS,2020-04-25T00:00:00Z,USD,12,1403.19
EXIUS,2020-04-26T00:00:00Z,USD,13,1311.95
EXIUS,2020-04-27T00:00:00Z,USD,31,3346.56999999999
EXIUS,2020-04-28T00:00:00Z,USD,29,3196.27999999999
EXIUS,2020-04-29T00:00:00Z,USD,33,3659.44999999999
EXIUS,2020-04-30T00:00:00Z,USD,20,2272.81999999999
EXIUS,2020-05-01T00:00:00Z,USD,18,2132.33
EXIUS,2020-05-02T00:00:00Z,USD,16,1755.36
EXIUS,2020-05-03T00:00:00Z,USD,11,1188.41
EXIUS,2020-05-04T00:00:00Z,USD,18,1851.1
EXIUS,2020-05-05T00:00:00Z,USD,18,1895.6
EXIUS,2020-05-06T00:00:00Z,USD,21,2205.81999999999
EXIUS,2020-05-07T00:00:00Z,USD,22,2324.96
EXIUS,2020-05-08T00:00:00Z,USD,22,2262.85
EXIUS,2020-05-09T00:00:00Z,USD,22,2269.85
EXIUS,2020-05-10T00:00:00Z,USD,19,1868.15
EXIUS,2020-05-11T00:00:00Z,USD,32,3417.22999999999
EXIUS,2020-05-12T00:00:00Z,USD,37,3970.05999999999
EXIUS,2020-05-13T00:00:00Z,USD,33,3528.64999999999
EXIUS,2020-05-14T00:00:00Z,USD,25,2674.65999999999
EXIUS,2020-05-15T00:00:00Z,USD,26,3020.82999999999
EXIUS,2020-05-16T00:00:00Z,USD,35,3810.24999999999
EXIUS,2020-05-17T00:00:00Z,USD,16,1681.4
EXIUS,2020-05-18T00:00:00Z,USD,34,3577.47999999999
EXIUS,2020-05-19T00:00:00Z,USD,32,3273.29999999999
EXIUS,2020-05-20T00:00:00Z,USD,30,3166.69999999999
EXIUS,2020-05-21T00:00:00Z,USD,31,3184.94999999999
EXIUS,2020-05-22T00:00:00Z,USD,29,2985.02999999999
EXIUS,2020-05-23T00:00:00Z,USD,45,4969.85999999999
EXIUS,2020-05-24T00:00:00Z,USD,16,1563.08
EXIUS,2020-05-25T00:00:00Z,USD,17,1857.04
EXIUS,2020-05-26T00:00:00Z,USD,38,4207.90999999999
EXIUS,2020-05-27T00:00:00Z,USD,40,4146.17999999999
EXIUS,2020-05-28T00:00:00Z,USD,33,3384.23999999999
EXIUS,2020-05-29T00:00:00Z,USD,20,1768.15
EXIUS,2020-05-30T00:00:00Z,USD,19,1913.12
EXIUS,2020-05-31T00:00:00Z,USD,12,1299.21
EXIUS,2020-06-01T00:00:00Z,USD,28,3350.35999999999
EXIUS,2020-06-02T00:00:00Z,USD,21,2573.35999999999
EXIUS,2020-06-03T00:00:00Z,USD,30,3681.76999999999
EXIUS,2020-06-04T00:00:00Z,USD,30,3610.65999999999
EXIUS,2020-06-05T00:00:00Z,USD,26,3202.37999999999
EXIUS,2020-06-06T00:00:00Z,USD,23,2464.51999999999
EXIUS,2020-06-07T00:00:00Z,USD,20,2369.51999999999
EXIUS,2020-06-08T00:00:00Z,USD,46,5519.58999999999
EXIUS,2020-06-09T00:00:00Z,USD,39,4359.61999999999
EXIUS,2020-06-10T00:00:00Z,USD,38,4282.54999999999
EXIUS,2020-06-11T00:00:00Z,USD,36,4097.06999999999
EXIUS,2020-06-12T00:00:00Z,USD,44,5359.62999999999
EXIUS,2020-06-13T00:00:00Z,USD,42,5043.21999999999
EXIUS,2020-06-14T00:00:00Z,USD,26,2968.7
EXIUS,2020-06-15T00:00:00Z,USD,38,4308.04
EXIUS,2020-06-16T00:00:00Z,USD,33,3700.81
EXIUS,2020-06-17T00:00:00Z,USD,38,4417.53999999999
EXIUS,2020-06-18T00:00:00Z,USD,33,3951.81
EXIUS,2020-06-19T00:00:00Z,USD,41,4677.54999999999
EXIUS,2020-06-20T00:00:00Z,USD,39,4900.82999999999
EXIUS,2020-06-21T00:00:00Z,USD,22,2374.14999999999
EXIUS,2020-06-22T00:00:00Z,USD,34,3853.08999999999
EXIUS,2020-06-23T00:00:00Z,USD,37,4177.29999999999
EXIUS,2020-06-24T00:00:00Z,USD,36,4012.84999999999
EXIUS,2020-06-25T00:00:00Z,USD,37,4261.54999999999
EXIUS,2020-06-26T00:00:00Z,USD,37,4302.87
EXIUS,2020-06-27T00:00:00Z,USD,34,3627.41999999999
EXIUS,2020-06-28T00:00:00Z,USD,29,3089.28
EXIUS,2020-06-29T00:00:00Z,USD,40,4555.46999999999
EXIUS,2020-06-30T00:00:00Z,USD,36,3866.66
EXIUS,2020-07-01T00:00:00Z,USD,39,4227.93
EXIUS,2020-07-02T00:00:00Z,USD,28,3211.64999999999
EXIUS,2020-07-03T00:00:00Z,USD,39,4295.45
EXIUS,2020-07-04T00:00:00Z,USD,20,2200.44
EXIUS,2020-07-05T00:00:00Z,USD,19,1964.82
EXIUS,2020-07-06T00:00:00Z,USD,27,3050.47
EXIUS,2020-07-07T00:00:00Z,USD,29,3299.69999999999
EXIUS,2020-07-08T00:00:00Z,USD,38,4241.82
EXIUS,2020-07-09T00:00:00Z,USD,32,3547.08999999999
EXIUS,2020-07-10T00:00:00Z,USD,39,4402.12
EXIUS,2020-07-11T00:00:00Z,USD,35,3965.22
EXIUS,2020-07-12T00:00:00Z,USD,24,2635.95999999999
EXIUS,2020-07-13T00:00:00Z,USD,36,4089.68999999999
EXIUS,2020-07-14T00:00:00Z,USD,42,4674.68
EXIUS,2020-07-15T00:00:00Z,USD,37,4043.72
EXIUS,2020-07-16T00:00:00Z,USD,30,3351.14
EXIUS,2020-07-17T00:00:00Z,USD,33,3781.29
EXIUS,2020-07-18T00:00:00Z,USD,40,4889.81999999999
EXIUS,2020-07-19T00:00:00Z,USD,19,2227.7
EXIUS,2020-07-20T00:00:00Z,USD,35,3950.47999999999
EXIUS,2020-07-21T00:00:00Z,USD,39,4395.7
EXIUS,2020-07-22T00:00:00Z,USD,36,4043.9
EXIUS,2020-07-23T00:00:00Z,USD,39,4316.28
EXIUS,2020-07-24T00:00:00Z,USD,35,3845.14999999999
EXIUS,2020-07-25T00:00:00Z,USD,25,2764.57999999999
EXIUS,2020-07-26T00:00:00Z,USD,14,1589.71
EXIUS,2020-07-27T00:00:00Z,USD,36,4002.88
EXIUS,2020-07-28T00:00:00Z,USD,34,3616.02999999999
EXIUS,2020-07-29T00:00:00Z,USD,30,3302.12
EXIUS,2020-07-30T00:00:00Z,USD,24,2715.04
EXIUS,2020-07-31T00:00:00Z,USD,29,3033
EXIUS,2020-08-01T00:00:00Z,USD,24,2463.86999999999
EXIUS,2020-08-02T00:00:00Z,USD,13,1457.55
EXIUS,2020-08-03T00:00:00Z,USD,35,3869.54999999999
EXIUS,2020-08-04T00:00:00Z,USD,31,3457.08
EXIUS,2020-08-05T00:00:00Z,USD,35,3902.66
EXIUS,2020-08-06T00:00:00Z,USD,28,3219.06999999999
EXIUS,2020-08-07T00:00:00Z,USD,21,2477.47999999999
EXIUS,2020-08-08T00:00:00Z,USD,17,2119.38
EXIUS,2020-08-09T00:00:00Z,USD,15,1520.6
EXIUS,2020-08-10T00:00:00Z,USD,29,3444.18
EXIUS,2020-08-11T00:00:00Z,USD,24,2854.17
EXIUS,2020-08-12T00:00:00Z,USD,21,2342.19
EXIUS,2020-08-13T00:00:00Z,USD,17,2089.91
EXIUS,2020-08-14T00:00:00Z,USD,29,3602.98999999999
EXIUS,2020-08-15T00:00:00Z,USD,30,3692.02999999999
EXIUS,2020-08-16T00:00:00Z,USD,11,1351.45
EXIUS,2020-08-17T00:00:00Z,USD,25,2991.42
EXIUS,2020-08-18T00:00:00Z,USD,30,3493.88
EXIUS,2020-08-19T00:00:00Z,USD,23,2555.36
EXIUS,2020-08-20T00:00:00Z,USD,20,2287.49
EXIUS,2020-08-21T00:00:00Z,USD,18,2030.85
EXIUS,2020-08-22T00:00:00Z,USD,16,1839.36
EXIUS,2020-08-23T00:00:00Z,USD,12,1328.79
EXIUS,2020-08-24T00:00:00Z,USD,29,3266.55999999999
EXIUS,2020-08-25T00:00:00Z,USD,27,2825.85999999999
EXIUS,2020-08-26T00:00:00Z,USD,26,2895.70999999999
EXIUS,2020-08-27T00:00:00Z,USD,24,2630.84
EXIUS,2020-08-28T00:00:00Z,USD,26,3035.39999999999
EXIUS,2020-08-29T00:00:00Z,USD,28,3323.81999999999
EXIUS,2020-08-30T00:00:00Z,USD,11,1219.98999999999
EXIUS,2020-08-31T00:00:00Z,USD,29,3237.8
EXIUS,2020-09-01T00:00:00Z,USD,28,3154.09
EXIUS,2020-09-02T00:00:00Z,USD,24,2675.45
EXIUS,2020-09-03T00:00:00Z,USD,15,1679.95999999999
EXIUS,2020-09-04T00:00:00Z,USD,7,831.99
EXIUS,2020-09-05T00:00:00Z,USD,26,2999.34999999999
EXIUS,2020-09-06T00:00:00Z,USD,9,969.88
EXIUS,2020-09-07T00:00:00Z,USD,9,928.78
EXIUS,2020-09-08T00:00:00Z,USD,29,3520.14999999999
EXIUS,2020-09-09T00:00:00Z,USD,34,3929.57999999999
EXIUS,2020-09-10T00:00:00Z,USD,25,3111.78999999999
EXIUS,2020-09-11T00:00:00Z,USD,16,2131
EXIUS,2020-09-12T00:00:00Z,USD,7,911.45
EXIUS,2020-09-13T00:00:00Z,USD,7,922.25
EXIUS,2020-09-14T00:00:00Z,USD,25,3165.83999999999
EXIUS,2020-09-15T00:00:00Z,USD,19,2230.08
EXIUS,2020-09-16T00:00:00Z,USD,19,2241.84
EXIUS,2020-09-17T00:00:00Z,USD,27,3217.48
EXIUS,2020-09-18T00:00:00Z,USD,26,3301.43
EXIUS,2020-09-19T00:00:00Z,USD,21,2739.42999999999
EXIUS,2020-09-20T00:00:00Z,USD,15,1858.22
EXIUS,2020-09-21T00:00:00Z,USD,27,3209.30999999999
EXIUS,2020-09-22T00:00:00Z,USD,28,3355.3
EXIUS,2020-09-23T00:00:00Z,USD,25,2960.66999999999
EXIUS,2020-09-24T00:00:00Z,USD,28,3320.33999999999
EXIUS,2020-09-25T00:00:00Z,USD,15,1642.89
EXIUS,2020-09-26T00:00:00Z,USD,12,1241.92
EXIUS,2020-09-27T00:00:00Z,USD,13,1412.88
EXIUS,2020-09-28T00:00:00Z,USD,28,3104.44999999999
EXIUS,2020-09-29T00:00:00Z,USD,31,3406.41
EXIUS,2020-09-30T00:00:00Z,USD,29,3238.32999999999
EXIUS,2020-10-01T00:00:00Z,USD,27,3061.38999999999
EXIUS,2020-10-02T00:00:00Z,USD,27,3313.47999999999
EXIUS,2020-10-03T00:00:00Z,USD,26,2902.47999999999
EXIUS,2020-10-04T00:00:00Z,USD,5,547.97
EXIUS,2020-10-05T00:00:00Z,USD,5,518.48
EXIUS,2020-10-06T00:00:00Z,USD,33,3629.66999999999
EXIUS,2020-10-07T00:00:00Z,USD,22,2426.45999999999
EXIUS,2020-10-08T00:00:00Z,USD,28,3294.99999999999
EXIUS,2020-10-09T00:00:00Z,USD,21,2361.32999999999
EXIUS,2020-10-10T00:00:00Z,USD,18,1923.11
EXIUS,2020-10-11T00:00:00Z,USD,15,1448.12999999999
EXIUS,2020-10-12T00:00:00Z,USD,26,2910.31999999999
EXIUS,2020-10-13T00:00:00Z,USD,27,3010.57999999999
EXIUS,2020-10-14T00:00:00Z,USD,32,3604.74999999999
EXIUS,2020-10-15T00:00:00Z,USD,23,2551.71999999999
EXIUS,2020-10-16T00:00:00Z,USD,27,3042.03999999999
EXIUS,2020-10-17T00:00:00Z,USD,23,2521.12999999999
EXIUS,2020-10-18T00:00:00Z,USD,22,2485.49999999999
EXIUS,2020-10-19T00:00:00Z,USD,30,3473.54999999999
EXIUS,2020-10-20T00:00:00Z,USD,33,3826.54999999999
EXIUS,2020-10-21T00:00:00Z,USD,30,3439.64999999999
EXIUS,2020-10-22T00:00:00Z,USD,20,2163.99
EXIUS,2020-10-23T00:00:00Z,USD,12,1277.95
EXIUS,2020-10-24T00:00:00Z,USD,15,1715.93
EXIUS,2020-10-25T00:00:00Z,USD,19,2139.31
EXIUS,2020-10-26T00:00:00Z,USD,28,3223.49
EXIUS,2020-10-27T00:00:00Z,USD,25,2840.66
EXIUS,2020-10-28T00:00:00Z,USD,28,3227.64999999999
EXIUS,2020-10-29T00:00:00Z,USD,30,3407.01999999999
EXIUS,2020-10-30T00:00:00Z,USD,25,3062.38
EXIUS,2020-10-31T00:00:00Z,USD,30,3705.47999999999
EXIUS,2020-11-01T00:00:00Z,USD,18,2063.46
EXIUS,2020-11-02T00:00:00Z,USD,22,2405.69
EXIUS,2020-11-03T00:00:00Z,USD,26,2843.07999999999
EXIUS,2020-11-04T00:00:00Z,USD,33,3888.61999999999
EXIUS,2020-11-05T00:00:00Z,USD,21,2285.95
EXIUS,2020-11-06T00:00:00Z,USD,23,2614.22
EXIUS,2020-11-07T00:00:00Z,USD,27,3075.56999999999
EXIUS,2020-11-08T00:00:00Z,USD,19,2088.97
EXIUS,2020-11-09T00:00:00Z,USD,30,3549.97999999999
EXIUS,2020-11-10T00:00:00Z,USD,27,3231.16999999999
EXIUS,2020-11-11T00:00:00Z,USD,28,3251.13999999999
EXIUS,2020-11-12T00:00:00Z,USD,30,3561.65999999999
EXIUS,2020-11-13T00:00:00Z,USD,23,2684.72999999999
EXIUS,2020-11-14T00:00:00Z,USD,23,2624.89999999999
EXIUS,2020-11-15T00:00:00Z,USD,18,1975.34
EXIUS,2020-11-16T00:00:00Z,USD,24,2619.91999999999
EXIUS,2020-11-17T00:00:00Z,USD,22,2476.06999999999
EXIUS,2020-11-18T00:00:00Z,USD,28,3196.06
EXIUS,2020-11-19T00:00:00Z,USD,20,2284.79
EXIUS,2020-11-20T00:00:00Z,USD,24,2792.39999999999
EXIUS,2020-11-21T00:00:00Z,USD,29,3510.36999999999
EXIUS,2020-11-22T00:00:00Z,USD,16,1898.43
EXIUS,2020-11-23T00:00:00Z,USD,21,2364.21
EXIUS,2020-11-24T00:00:00Z,USD,22,2504.91
EXIUS,2020-11-25T00:00:00Z,USD,20,2425.41999999999
EXIUS,2020-11-26T00:00:00Z,USD,17,1972.88
EXIUS,2020-11-27T00:00:00Z,USD,27,3240.47999999999
EXIUS,2020-11-28T00:00:00Z,USD,20,2362.89999999999
EXIUS,2020-11-29T00:00:00Z,USD,14,1584.93
EXIUS,2020-11-30T00:00:00Z,USD,20,2303.47
EXIUS,2020-12-01T00:00:00Z,USD,22,2579.12999999999
EXIUS,2020-12-02T00:00:00Z,USD,18,2109.16
EXIUS,2020-12-03T00:00:00Z,USD,12,1404.16999999999
EXIUS,2020-12-04T00:00:00Z,USD,13,1522.5
EXIUS,2020-12-05T00:00:00Z,USD,12,1625.95
EXIUS,2020-12-06T00:00:00Z,USD,6,709
EXIUS,2020-12-07T00:00:00Z,USD,23,2723.83999999999
EXIUS,2020-12-08T00:00:00Z,USD,26,3113.76
EXIUS,2020-12-09T00:00:00Z,USD,24,2884.32
EXIUS,2020-12-10T00:00:00Z,USD,16,1610.33
EXIUS,2020-12-11T00:00:00Z,USD,18,1994.13
EXIUS,2020-12-12T00:00:00Z,USD,15,1574.83
EXIUS,2020-12-13T00:00:00Z,USD,6,522.98
EXIUS,2020-12-14T00:00:00Z,USD,12,1311.13
EXIUS,2020-12-15T00:00:00Z,USD,11,1202.11
EXIUS,2020-12-16T00:00:00Z,USD,20,2220.75
EXIUS,2020-12-17T00:00:00Z,USD,10,1190.97
EXIUS,2020-12-18T00:00:00Z,USD,16,2036.87
EXIUS,2020-12-19T00:00:00Z,USD,18,2288.88
EXIUS,2020-12-20T00:00:00Z,USD,8,1015.97
EXIUS,2020-12-21T00:00:00Z,USD,10,1168.25
EXIUS,2020-12-22T00:00:00Z,USD,10,1187.97
EXIUS,2020-12-23T00:00:00Z,USD,8,874.579999999999
EXIUS,2020-12-24T00:00:00Z,USD,5,590.55
EXIUS,2020-12-25T00:00:00Z,USD,5,581.53
EXIUS,2020-12-26T00:00:00Z,USD,7,767.76
EXIUS,2020-12-27T00:00:00Z,USD,4,311.55
EXIUS,2020-12-28T00:00:00Z,USD,12,1303.3
EXIUS,2020-12-29T00:00:00Z,USD,13,1419.51
EXIUS,2020-12-30T00:00:00Z,USD,8,911.869999999999
EXIUS,2020-12-31T00:00:00Z,USD,10,1155.69
EXIUS,2021-01-01T00:00:00Z,USD,13,1565.51
EXIUS,2021-01-02T00:00:00Z,USD,8,965.52
EXIUS,2021-01-03T00:00:00Z,USD,6,605.18
EXIUS,2021-01-04T00:00:00Z,USD,20,2191.02
EXIUS,2021-01-05T00:00:00Z,USD,27,3051.82
EXIUS,2021-01-06T00:00:00Z,USD,25,2539.71
EXIUS,2021-01-07T00:00:00Z,USD,16,1738.38999999999
EXIUS,2021-01-08T00:00:00Z,USD,15,1455.38999999999
EXIUS,2021-01-09T00:00:00Z,USD,18,1806.99
EXIUS,2021-01-10T00:00:00Z,USD,8,796.38
EXIUS,2021-01-11T00:00:00Z,USD,28,2946.1
EXIUS,2021-01-12T00:00:00Z,USD,33,3599.42
EXIUS,2021-01-13T00:00:00Z,USD,26,2826.32999999999
EXIUS,2021-01-14T00:00:00Z,USD,24,2666.62
EXIUS,2021-01-15T00:00:00Z,USD,15,1648.11
EXIUS,2021-01-16T00:00:00Z,USD,32,3344.27999999999
EXIUS,2021-01-17T00:00:00Z,USD,12,1208
EXIUS,2021-01-18T00:00:00Z,USD,25,2845.92999999999
EXIUS,2021-01-19T00:00:00Z,USD,30,3296.50999999999
EXIUS,2021-01-20T00:00:00Z,USD,33,3674.05
EXIUS,2021-01-21T00:00:00Z,USD,26,2896.14
EXIUS,2021-01-22T00:00:00Z,USD,14,1040.57
EXIUS,2021-01-23T00:00:00Z,USD,12,1496.37999999999
EXIUS,2021-01-24T00:00:00Z,USD,32,3185.95999999999
EXIUS,2021-01-25T00:00:00Z,USD,34,3903.43999999999
EXIUS,2021-01-26T00:00:00Z,USD,29,3458.09999999999
EXIUS,2021-01-27T00:00:00Z,USD,29,3161.11999999999
EXIUS,2021-01-28T00:00:00Z,USD,27,3117.82999999999
EXIUS,2021-01-29T00:00:00Z,USD,17,1943.96
EXIUS,2021-01-30T00:00:00Z,USD,24,2904.97999999999
EXIUS,2021-01-31T00:00:00Z,USD,13,1599.68
EXIUS,2021-02-01T00:00:00Z,USD,29,3431.58
EXIUS,2021-02-02T00:00:00Z,USD,37,4321.94999999999
EXIUS,2021-02-03T00:00:00Z,USD,35,4313.24999999999
EXIUS,2021-02-04T00:00:00Z,USD,24,2682.27
EXIUS,2021-02-05T00:00:00Z,USD,28,3258.66
EXIUS,2021-02-06T00:00:00Z,USD,30,3541.38999999999
EXIUS,2021-02-07T00:00:00Z,USD,15,1633.12
EXIUS,2021-02-08T00:00:00Z,USD,33,3874.86999999999
EXIUS,2021-02-09T00:00:00Z,USD,34,4045.36999999999
EXIUS,2021-02-10T00:00:00Z,USD,26,2878.25
EXIUS,2021-02-11T00:00:00Z,USD,18,2043.91
EXIUS,2021-02-12T00:00:00Z,USD,15,1795.4
EXIUS,2021-02-13T00:00:00Z,USD,9,1109.66
EXIUS,2021-02-14T00:00:00Z,USD,7,820.67
EXIUS,2021-02-15T00:00:00Z,USD,34,4198.20999999999
EXIUS,2021-02-16T00:00:00Z,USD,26,3137.17999999999
EXIUS,2021-02-17T00:00:00Z,USD,33,4096.60999999999
EXIUS,2021-02-18T00:00:00Z,USD,21,2494.22
EXIUS,2021-02-19T00:00:00Z,USD,23,2652.22999999999
EXIUS,2021-02-20T00:00:00Z,USD,17,1855.67
EXIUS,2021-02-21T00:00:00Z,USD,15,1655.78
EXIUS,2021-02-22T00:00:00Z,USD,28,3215.79999999999
EXIUS,2021-02-23T00:00:00Z,USD,20,2371.77999999999
EXIUS,2021-02-24T00:00:00Z,USD,24,2715.87
EXIUS,2021-02-25T00:00:00Z,USD,25,3143.65999999999
EXIUS,2021-02-26T00:00:00Z,USD,38,5237.53999999999
EXIUS,2021-02-27T00:00:00Z,USD,34,4723.21999999999
EXIUS,2021-02-28T00:00:00Z,USD,9,1002.96
EXIUS,2021-03-01T00:00:00Z,USD,22,2542.45
EXIUS,2021-03-02T00:00:00Z,USD,26,3122.12999999999
EXIUS,2021-03-03T00:00:00Z,USD,30,3553.09999999999
EXIUS,2021-03-04T00:00:00Z,USD,22,2383.68
EXIUS,2021-03-05T00:00:00Z,USD,24,2588.5
EXIUS,2021-03-06T00:00:00Z,USD,22,2304.62
EXIUS,2021-03-07T00:00:00Z,USD,15,1754.64
EXIUS,2021-03-08T00:00:00Z,USD,35,4026.55999999999
EXIUS,2021-03-09T00:00:00Z,USD,24,2814.62
EXIUS,2021-03-10T00:00:00Z,USD,24,2851.47999999999
EXIUS,2021-03-11T00:00:00Z,USD,36,4877.80999999999
EXIUS,2021-03-12T00:00:00Z,USD,52,6961.82999999999
EXIUS,2021-03-13T00:00:00Z,USD,55,7317.83999999999
EXIUS,2021-03-14T00:00:00Z,USD,20,2442.42999999999
EXIUS,2021-03-15T00:00:00Z,USD,35,4312.21999999999
EXIUS,2021-03-16T00:00:00Z,USD,45,5416.04999999999
EXIUS,2021-03-17T00:00:00Z,USD,48,5564.12999999999
EXIUS,2021-03-18T00:00:00Z,USD,35,3969.05999999999
EXIUS,2021-03-19T00:00:00Z,USD,51,6454.10999999999
EXIUS,2021-03-20T00:00:00Z,USD,34,4186.93999999999
EXIUS,2021-03-21T00:00:00Z,USD,21,2484.66
EXIUS,2021-03-22T00:00:00Z,USD,50,6160.63999999999
EXIUS,2021-03-23T00:00:00Z,USD,52,6011.76999999999
EXIUS,2021-03-24T00:00:00Z,USD,48,5758.03999999999
EXIUS,2021-03-25T00:00:00Z,USD,49,5649.83999999999
EXIUS,2021-03-26T00:00:00Z,USD,47,5609.67999999999
EXIUS,2021-03-27T00:00:00Z,USD,52,6530.67999999999
EXIUS,2021-03-28T00:00:00Z,USD,36,4499.69999999999
EXIUS,2021-03-29T00:00:00Z,USD,39,4983.29999999999
EXIUS,2021-03-30T00:00:00Z,USD,44,5007.88999999999
EXIUS,2021-03-31T00:00:00Z,USD,40,4399.81999999999
EXIUS,2021-04-01T00:00:00Z,USD,36,4112.27999999999
EXIUS,2021-04-02T00:00:00Z,USD,58,7326.38310344799
EXIUS,2021-04-03T00:00:00Z,USD,43,5004.58999999999
EXIUS,2021-04-04T00:00:00Z,USD,34,3855.67999999999
EXIUS,2021-04-05T00:00:00Z,USD,47,5197.53999999999
EXIUS,2021-04-06T00:00:00Z,USD,47,5178.35999999999
EXIUS,2021-04-07T00:00:00Z,USD,50,5521.57999999999
EXIUS,2021-04-08T00:00:00Z,USD,53,6054.75999999999
EXIUS,2021-04-09T00:00:00Z,USD,53,6407.21999999999
EXIUS,2021-04-10T00:00:00Z,USD,44,5331.33999999999
EXIUS,2021-04-11T00:00:00Z,USD,27,3019.34
