HTL_CD,STY_DT,CURR_CD,RM_NTS,RM_REV_AMT_LOC,REGION,COUNTRY,RMS_AVAIL,EXCH_RATE_AMT,CAL_DOW,CONVERTED_REV,OCCUPANCY,ADR,REV_PAR,YEAR,MONTH,YEAR_MONTH
EXIUS,2019-04-29T00:00:00Z,USD,66,8087.99,AMERICAS,UNITED STATES,68,1.0,2,8087.99,97.06,122.55,118.94,2019,4,2019-4
EXIUS,2019-04-30T00:00:00Z,USD,65,7967.2,AMERICAS,UNITED STATES,68,1.0,3,7967.2,95.59,122.57,117.16,2019,4,2019-4
EXIUS,2019-05-01T00:00:00Z,USD,56,6772.3,AMERICAS,UNITED STATES,68,1.0,4,6772.3,82.35,120.93,99.59,2019,5,2019-5
EXIUS,2019-05-02T00:00:00Z,USD,69,8208.95,AMERICAS,UNITED STATES,68,1.0,5,8208.95,101.47,118.97,120.72,2019,5,2019-5
EXIUS,2019-05-03T00:00:00Z,USD,68,8493.57,AMERICAS,UNITED STATES,68,1.0,6,8493.57,100.0,124.91,124.91,2019,5,2019-5
EXIUS,2019-05-04T00:00:00Z,USD,51,6073.96,AMERICAS,UNITED STATES,68,1.0,7,6073.96,75.0,119.1,89.32,2019,5,2019-5
EXIUS,2019-05-05T00:00:00Z,USD,39,4734.61,AMERICAS,UNITED STATES,68,1.0,1,4734.61,57.35,121.4,69.63,2019,5,2019-5
EXIUS,2019-05-06T00:00:00Z,USD,60,7447.16,AMERICAS,UNITED STATES,68,1.0,2,7447.16,88.24,124.12,109.52,2019,5,2019-5
EXIUS,2019-05-07T00:00:00Z,USD,61,7546.83,AMERICAS,UNITED STATES,68,1.0,3,7546.83,89.71,123.72,110.98,2019,5,2019-5
EXIUS,2019-05-08T00:00:00Z,USD,57,7233.92,AMERICAS,UNITED STATES,68,1.0,4,7233.92,83.82,126.91,106.38,2019,5,2019-5
EXIUS,2019-05-09T00:00:00Z,USD,70,8746.34,AMERICAS,UNITED STATES,68,1.0,5,8746.34,102.94,124.95,128.62,2019,5,2019-5
EXIUS,2019-05-10T00:00:00Z,USD,57,6924.05,AMERICAS,UNITED STATES,68,1.0,6,6924.05,83.82,121.47,101.82,2019,5,2019-5
EXIUS,2019-05-11T00:00:00Z,USD,36,4541.29,AMERICAS,UNITED STATES,68,1.0,7,4541.29,52.94,126.15,66.78,2019,5,2019-5
EXIUS,2019-05-12T00:00:00Z,USD,28,3360.89,AMERICAS,UNITED STATES,68,1.0,1,3360.89,41.18,120.03,49.42,2019,5,2019-5
EXIUS,2019-05-13T00:00:00Z,USD,59,7386.51,AMERICAS,UNITED STATES,68,1.0,2,7386.51,86.76,125.2,108.63,2019,5,2019-5
EXIUS,2019-05-14T00:00:00Z,USD,68,8540.62,AMERICAS,UNITED STATES,68,1.0,3,8540.62,100.0,125.6,125.6,2019,5,2019-5
EXIUS,2019-05-15T00:00:00Z,USD,67,8503.67,AMERICAS,UNITED STATES,68,1.0,4,8503.67,98.53,126.92,125.05,2019,5,2019-5
EXIUS,2019-05-16T00:00:00Z,USD,51,6088.94,AMERICAS,UNITED STATES,68,1.0,5,6088.94,75.0,119.39,89.54,2019,5,2019-5
EXIUS,2019-05-17T00:00:00Z,USD,55,6926.78,AMERICAS,UNITED STATES,68,1.0,6,6926.78,80.88,125.94,101.86,2019,5,2019-5
EXIUS,2019-05-18T00:00:00Z,USD,46,5654.32,AMERICAS,UNITED STATES,68,1.0,7,5654.32,67.65,122.92,83.15,2019,5,2019-5
EXIUS,2019-05-19T00:00:00Z,USD,30,3679.6,AMERICAS,UNITED STATES,68,1.0,1,3679.6,44.12,122.65,54.11,2019,5,2019-5
EXIUS,2019-05-20T00:00:00Z,USD,49,6057.23,AMERICAS,UNITED STATES,68,1.0,2,6057.23,72.06,123.62,89.08,2019,5,2019-5
EXIUS,2019-05-21T00:00:00Z,USD,58,7196.55,AMERICAS,UNITED STATES,68,1.0,3,7196.55,85.29,124.08,105.83,2019,5,2019-5
EXIUS,2019-05-22T00:00:00Z,USD,54,6568.08,AMERICAS,UNITED STATES,68,1.0,4,6568.08,79.41,121.63,96.59,2019,5,2019-5
EXIUS,2019-05-23T00:00:00Z,USD,48,5631.54,AMERICAS,UNITED STATES,68,1.0,5,5631.54,70.59,117.32,82.82,2019,5,2019-5
EXIUS,2019-05-24T00:00:00Z,USD,41,5121.25,AMERICAS,UNITED STATES,68,1.0,6,5121.25,60.29,124.91,75.31,2019,5,2019-5
EXIUS,2019-05-25T00:00:00Z,USD,38,5094.29,AMERICAS,UNITED STATES,68,1.0,7,5094.29,55.88,134.06,74.92,2019,5,2019-5
EXIUS,2019-05-26T00:00:00Z,USD,20,2330.92,AMERICAS,UNITED STATES,68,1.0,1,2330.92,29.41,116.55,34.28,2019,5,2019-5
EXIUS,2019-05-27T00:00:00Z,USD,13,1668.13,AMERICAS,UNITED STATES,68,1.0,2,1668.13,19.12,128.32,24.53,2019,5,2019-5
EXIUS,2019-05-28T00:00:00Z,USD,35,3954.4,AMERICAS,UNITED STATES,68,1.0,3,3954.4,51.47,112.98,58.15,2019,5,2019-5
EXIUS,2019-05-29T00:00:00Z,USD,44,5428.97,AMERICAS,UNITED STATES,68,1.0,4,5428.97,64.71,123.39,79.84,2019,5,2019-5
EXIUS,2019-05-30T00:00:00Z,USD,48,5838.4,AMERICAS,UNITED STATES,68,1.0,5,5838.4,70.59,121.63,85.86,2019,5,2019-5
EXIUS,2019-05-31T00:00:00Z,USD,55,6437.79,AMERICAS,UNITED STATES,68,1.0,6,6437.79,80.88,117.05,94.67,2019,5,2019-5
EXIUS,2019-06-01T00:00:00Z,USD,35,4119.24,AMERICAS,UNITED STATES,68,1.0,7,4119.24,51.47,117.69,60.58,2019,6,2019-6
EXIUS,2019-06-02T00:00:00Z,USD,32,3625.8,AMERICAS,UNITED STATES,68,1.0,1,3625.8,47.06,113.31,53.32,2019,6,2019-6
EXIUS,2019-06-03T00:00:00Z,USD,56,6850.38,AMERICAS,UNITED STATES,68,1.0,2,6850.38,82.35,122.33,100.74,2019,6,2019-6
EXIUS,2019-06-04T00:00:00Z,USD,61,7835.1,AMERICAS,UNITED STATES,68,1.0,3,7835.1,89.71,128.44,115.22,2019,6,2019-6
EXIUS,2019-06-05T00:00:00Z,USD,56,7059.19,AMERICAS,UNITED STATES,68,1.0,4,7059.19,82.35,126.06,103.81,2019,6,2019-6
EXIUS,2019-06-06T00:00:00Z,USD,47,5707.78,AMERICAS,UNITED STATES,68,1.0,5,5707.78,69.12,121.44,83.94,2019,6,2019-6
EXIUS,2019-06-07T00:00:00Z,USD,58,7392.8,AMERICAS,UNITED STATES,68,1.0,6,7392.8,85.29,127.46,108.72,2019,6,2019-6
EXIUS,2019-06-08T00:00:00Z,USD,58,7215.11,AMERICAS,UNITED STATES,68,1.0,7,7215.11,85.29,124.4,106.1,2019,6,2019-6
EXIUS,2019-06-09T00:00:00Z,USD,14,1713.01,AMERICAS,UNITED STATES,68,1.0,1,1713.01,20.59,122.36,25.19,2019,6,2019-6
EXIUS,2019-06-10T00:00:00Z,USD,45,5671.34,AMERICAS,UNITED STATES,68,1.0,2,5671.34,66.18,126.03,83.4,2019,6,2019-6
EXIUS,2019-06-11T00:00:00Z,USD,63,7659.78,AMERICAS,UNITED STATES,68,1.0,3,7659.78,92.65,121.58,112.64,2019,6,2019-6
